Campaign_Budget,Ad_Click_Rate,Conversion_Rate,Social_Media_Followers,Email_Open_Rate,Customer_Retention_Rate,Platform,Campaign_Type,Target_Audience,Region
58519.87,1.1,7.58,85491.0,28.74,54.97,LinkedIn,Lead Generation,Gen Z,South America
25010.66,3.02,8.45,157543.0,36.26,82.96,Google Ads,Brand Awareness,Gen X,Europe
35275.12,9.52,1.37,66835.0,75.24,94.93,Google Ads,Lead Generation,Millennials,North America
67702.95,6.15,3.1,215495.0,28.44,71.72,Instagram,Lead Generation,Boomers,South America
42572.21,2.83,1.64,173781.0,46.26,55.92,Facebook,Content Marketing,Gen Z,North America
79394.51,6.72,2.38,59007.0,47.98,71.89,Facebook,Lead Generation,Millennials,Asia
34924.42,8.95,7.84,73765.0,75.27,62.68,Twitter,Sales Promotion,Boomers,Europe
84821.69,0.92,8.97,266365.0,38.63,59.36,LinkedIn,Sales Promotion,Boomers,Asia
73990.52,9.43,5.08,146259.0,23.57,98.24,Google Ads,Content Marketing,Boomers,North America
20843.5,0.92,0.72,161722.0,46.19,72.63,Instagram,Sales Promotion,Gen X,Europe
27611.64,1.01,6.33,-66312.0,31.53,70.6,Google Ads,Brand Awareness,Gen Z,South America
47920.43,2.92,1.8,334297.0,53.8,57.45,Instagram,Content Marketing,Gen X,Africa
21673.03,4.85,9.62,267355.0,36.63,50.92,LinkedIn,Lead Generation,Millennials,Europe
98134.18,6.05,9.68,89428.0,24.37,88.97,LinkedIn,Lead Generation,Gen X,Africa
32283.99,9.54,7.76,188004.0,66.86,53.43,Google Ads,Brand Awareness,Millennials,Africa
49039.91,5.43,1.16,370818.0,77.96,66.15,LinkedIn,Lead Generation,Gen X,North America
46735.74,6.18,7.1,158616.0,40.81,99.34,LinkedIn,Lead Generation,Gen X,Africa
44651.29,9.34,2.75,183586.0,68.2,63.4,Facebook,Brand Awareness,Boomers,Asia
59785.9,3.69,5.85,229500.0,67.82,78.28,Facebook,Content Marketing,Gen X,Africa
56521.69,5.71,4.86,300966.0,26.44,55.88,Facebook,Lead Generation,Gen X,North America
81881.29,4.43,5.64,238724.0,48.37,89.42,LinkedIn,Sales Promotion,Gen Z,Asia
40485.61,2.47,8.21,75842.0,54.78,59.06,Twitter,Brand Awareness,Boomers,South America
55113.29,6.83,7.37,143274.0,42.55,55.72,Facebook,Content Marketing,Gen X,South America
83868.36,4.58,1.39,364347.0,31.31,63.36,Instagram,Brand Awareness,Millennials,North America
55640.9,5.42,3.16,237468.0,29.04,81.47,Instagram,Brand Awareness,Millennials,Europe
39125.87,0.75,2.79,74121.0,38.02,79.64,Twitter,Content Marketing,Boomers,Africa
38116.73,6.19,8.08,112759.0,68.29,56.82,LinkedIn,Lead Generation,Gen X,Africa
52176.66,6.93,9.35,200958.0,59.67,71.54,Google Ads,Content Marketing,Gen Z,Asia
35316.46,4.47,6.61,163849.0,74.85,84.83,Instagram,Sales Promotion,Gen Z,South America
69423.7,4.71,4.14,97395.0,27.53,51.14,Instagram,Sales Promotion,Gen Z,Africa
36451.26,5.26,9.42,255902.0,51.52,62.79,Facebook,Sales Promotion,Millennials,South America
41604.22,7.29,1.26,390424.0,20.26,92.5,Google Ads,Lead Generation,Boomers,Europe
29756.77,7.39,7.54,127345.0,72.98,85.3,Instagram,Sales Promotion,Millennials,Africa
40800.94,2.37,5.16,-2405.0,45.78,69.01,Google Ads,Content Marketing,Gen X,Europe
47653.38,5.29,8.39,158568.0,23.6,96.64,Google Ads,Lead Generation,Millennials,Asia
37782.84,4.22,8.86,360375.0,60.93,93.59,Google Ads,Lead Generation,Gen X,North America
86316.89,8.59,8.9,289284.0,44.94,58.58,Twitter,Lead Generation,Gen X,Asia
13485.39,8.71,8.35,141837.0,69.05,88.55,Twitter,Brand Awareness,Gen X,Europe
42740.8,1.19,5.37,86421.0,64.19,66.76,Instagram,Brand Awareness,Millennials,Asia
33430.94,4.5,4.56,367444.0,71.54,66.92,Instagram,Brand Awareness,Boomers,Europe
22011.96,3.19,8.62,-19683.0,64.68,90.1,Twitter,Content Marketing,Millennials,Asia
23893.16,3.27,1.28,252584.0,31.36,52.52,Instagram,Content Marketing,Millennials,Europe
50078.38,1.29,2.16,-47024.0,18.32,59.53,LinkedIn,Brand Awareness,Boomers,North America
61388.28,6.9,2.53,17839.0,43.29,52.56,Twitter,Brand Awareness,Gen X,Africa
30146.76,1.56,7.44,210958.0,66.08,74.37,Instagram,Sales Promotion,Gen Z,Africa
24213.53,4.54,0.56,250369.0,49.14,72.92,Facebook,Brand Awareness,Gen X,South America
46407.51,7.97,8.55,246381.0,18.75,61.75,Facebook,Lead Generation,Millennials,Asia
31140.42,8.21,9.73,202440.0,23.61,58.08,Instagram,Content Marketing,Boomers,North America
89991.97,2.51,5.04,25694.0,45.53,92.02,LinkedIn,Sales Promotion,Boomers,Asia
68978.97,4.44,5.7,276616.0,22.5,92.53,Instagram,Lead Generation,Gen Z,North America
37216.35,1.63,4.64,57048.0,23.98,93.14,Twitter,Lead Generation,Millennials,Africa
63226.06,6.21,0.57,217441.0,77.99,86.13,LinkedIn,Brand Awareness,Gen X,North America
55835.51,8.98,5.89,294625.0,61.79,55.78,Facebook,Lead Generation,Gen Z,Africa
76710.79,6.81,9.53,282424.0,52.48,64.12,Facebook,Content Marketing,Gen X,Europe
48479.24,8.46,9.0,278917.0,64.2,57.36,Twitter,Sales Promotion,Millennials,Europe
27790.15,5.19,1.57,133175.0,71.23,87.16,Instagram,Content Marketing,Millennials,Africa
43477.17,0.8,3.75,-77750.0,22.27,58.24,Facebook,Lead Generation,Boomers,Asia
59811.82,6.5,2.76,211677.0,57.35,90.64,Google Ads,Content Marketing,Millennials,South America
19492.86,1.99,6.89,373655.0,67.68,96.71,LinkedIn,Brand Awareness,Gen Z,South America
58245.18,1.04,9.83,212531.0,10.5,90.38,Facebook,Sales Promotion,Boomers,Africa
49431.38,7.21,5.48,299419.0,20.07,59.93,Instagram,Brand Awareness,Boomers,Europe
52945.13,8.3,6.65,93220.0,69.05,99.49,Google Ads,Sales Promotion,Boomers,South America
36835.66,5.62,5.44,294533.0,12.68,95.03,Google Ads,Sales Promotion,Boomers,North America
32415.7,2.87,8.13,213538.0,68.52,93.7,Instagram,Sales Promotion,Gen X,North America
46837.34,2.61,1.46,317436.0,53.21,66.29,Twitter,Lead Generation,Millennials,Europe
68332.84,0.92,2.48,198524.0,62.96,53.3,LinkedIn,Content Marketing,Gen X,Africa
24794.44,0.53,2.6,304195.0,68.88,54.6,Twitter,Lead Generation,Millennials,Europe
49867.77,6.27,9.97,240844.0,45.89,66.77,Google Ads,Content Marketing,Millennials,Africa
66719.51,0.68,9.45,150656.0,23.88,84.03,Facebook,Brand Awareness,Gen X,South America
54794.44,3.68,1.1,212329.0,67.07,82.77,Google Ads,Brand Awareness,Gen Z,Europe
50206.94,4.92,3.42,182729.0,74.86,61.29,Instagram,Brand Awareness,Gen Z,Europe
89845.5,5.42,0.52,135442.0,63.56,50.4,Facebook,Content Marketing,Gen X,North America
48808.74,4.73,4.17,139921.0,77.6,88.21,Instagram,Sales Promotion,Millennials,North America
50171.41,4.81,5.96,129279.0,29.83,91.57,LinkedIn,Lead Generation,Boomers,North America
39226.51,1.72,0.85,156432.0,56.14,57.41,LinkedIn,Sales Promotion,Gen Z,North America
85907.01,4.56,3.87,255394.0,42.8,71.79,Twitter,Sales Promotion,Gen X,Asia
33025.72,1.15,0.87,284031.0,18.48,63.34,Twitter,Brand Awareness,Boomers,Europe
49261.65,1.6,6.66,151758.0,33.09,98.39,LinkedIn,Sales Promotion,Gen Z,Europe
69282.98,5.03,3.3,411502.0,37.22,78.52,Google Ads,Content Marketing,Gen Z,South America
56355.66,5.5,3.37,110727.0,47.03,77.91,LinkedIn,Brand Awareness,Millennials,Africa
62261.39,1.11,5.69,421437.0,76.11,56.39,Twitter,Brand Awareness,Gen Z,Asia
26558.96,2.41,3.82,66842.0,47.37,56.72,Google Ads,Sales Promotion,Gen X,Asia
7150.4,8.52,5.93,75127.0,10.27,71.27,LinkedIn,Content Marketing,Millennials,South America
53449.04,9.46,8.66,239274.0,61.35,53.64,LinkedIn,Lead Generation,Millennials,Asia
48535.13,5.61,7.85,206943.0,60.33,84.43,Instagram,Sales Promotion,Boomers,North America
40087.93,8.51,0.86,195833.0,34.0,89.2,Google Ads,Content Marketing,Gen X,South America
84828.54,3.61,2.24,154887.0,10.22,77.48,LinkedIn,Sales Promotion,Gen Z,North America
44947.43,9.96,8.13,205062.0,21.15,63.17,Google Ads,Brand Awareness,Gen X,Africa
59632.07,9.26,5.32,343324.0,41.21,75.56,Instagram,Content Marketing,Gen X,Africa
83279.78,3.58,7.2,206130.0,46.99,75.38,Google Ads,Content Marketing,Millennials,Europe
49266.04,0.61,7.31,291906.0,71.1,96.52,Twitter,Lead Generation,Boomers,Asia
31323.41,2.07,2.91,208682.0,37.95,95.41,Instagram,Brand Awareness,Boomers,South America
69581.78,8.54,9.34,213519.0,77.77,64.76,Google Ads,Content Marketing,Boomers,North America
-2441.08,6.55,6.38,249128.0,47.85,68.75,LinkedIn,Lead Generation,Gen Z,South America
10884.24,0.89,9.4,203506.0,12.73,96.22,Facebook,Lead Generation,Gen X,Africa
37829.05,6.22,2.51,165863.0,32.12,60.96,Facebook,Content Marketing,Millennials,South America
37329.76,7.16,0.55,135628.0,15.09,85.04,Google Ads,Brand Awareness,Gen X,South America
55255.09,2.63,6.4,213110.0,36.82,93.59,Twitter,Content Marketing,Gen X,South America
65065.9,0.56,6.23,220709.0,40.78,99.17,Facebook,Brand Awareness,Gen Z,South America
113390.64,0.64,7.32,182344.0,27.93,54.94,Instagram,Content Marketing,Millennials,Asia
55133.07,1.58,1.42,195652.0,13.15,76.3,Instagram,Lead Generation,Millennials,Africa
17041.08,7.33,4.3,120449.0,70.72,55.6,LinkedIn,Brand Awareness,Gen Z,North America
26415.55,4.25,6.46,205159.0,38.43,91.41,Twitter,Brand Awareness,Gen Z,North America
24916.62,6.09,3.21,234805.0,14.82,84.65,Twitter,Sales Promotion,Millennials,North America
25436.66,5.62,9.48,341763.0,24.98,99.92,Google Ads,Lead Generation,Boomers,Asia
61000.34,3.86,9.65,145119.0,43.2,83.69,Twitter,Brand Awareness,Millennials,Asia
60996.92,4.96,1.53,183338.0,16.12,76.65,LinkedIn,Lead Generation,Boomers,Europe
52724.15,5.63,2.67,194777.0,50.27,93.72,Instagram,Brand Awareness,Gen X,Asia
60255.17,6.47,2.7,188303.0,30.84,94.53,Instagram,Brand Awareness,Gen X,North America
43418.95,2.96,0.8,288264.0,74.17,78.26,LinkedIn,Sales Promotion,Gen X,North America
48791.52,2.21,6.41,152217.0,47.36,77.85,Google Ads,Lead Generation,Millennials,Asia
76319.93,6.22,0.6,266512.0,25.5,96.92,Instagram,Sales Promotion,Millennials,North America
32706.97,8.38,2.97,259063.0,66.94,88.58,Twitter,Brand Awareness,Gen X,Africa
36502.02,6.98,8.2,1868.0,52.37,92.4,Facebook,Content Marketing,Gen Z,Europe
53712.81,7.88,7.39,241222.0,73.08,51.25,Google Ads,Content Marketing,Gen X,North America
28041.03,1.95,3.63,423594.0,63.91,85.53,Facebook,Content Marketing,Boomers,North America
11083.14,9.79,2.87,268830.0,57.9,72.0,LinkedIn,Sales Promotion,Gen Z,Europe
63207.78,6.77,1.79,216456.0,38.02,72.57,Twitter,Content Marketing,Gen X,Europe
38140.92,5.03,2.96,359599.0,62.15,99.75,Instagram,Brand Awareness,Gen Z,North America
74517.95,7.04,9.48,263823.0,70.58,83.65,Google Ads,Content Marketing,Gen X,Europe
55565.6,3.63,8.75,119448.0,59.91,86.96,Instagram,Sales Promotion,Boomers,Europe
27797.34,7.6,1.35,102874.0,22.36,89.85,Facebook,Brand Awareness,Gen X,Europe
46670.02,7.61,9.9,280942.0,33.19,60.03,Twitter,Content Marketing,Gen X,Europe
40845.01,9.84,4.44,185617.0,52.63,67.01,LinkedIn,Content Marketing,Gen Z,South America
50060.79,1.98,1.73,198572.0,76.96,80.5,LinkedIn,Lead Generation,Gen Z,North America
72656.68,1.91,3.2,121256.0,20.38,55.28,Twitter,Brand Awareness,Boomers,South America
24060.81,2.14,5.79,239656.0,51.16,60.93,Twitter,Lead Generation,Gen Z,Europe
41359.35,2.03,9.5,390860.0,57.53,75.97,Google Ads,Content Marketing,Boomers,Europe
68925.32,8.63,4.48,172317.0,62.81,74.51,Facebook,Sales Promotion,Gen Z,Asia
51041.67,0.84,7.66,185572.0,68.27,93.51,Instagram,Lead Generation,Gen Z,Europe
66146.01,6.32,7.08,-50583.0,77.49,98.99,LinkedIn,Content Marketing,Gen Z,North America
47591.32,6.37,8.37,246907.0,22.88,96.5,Google Ads,Content Marketing,Boomers,North America
78372.32,3.92,1.73,486040.0,16.42,93.83,Twitter,Brand Awareness,Boomers,North America
55437.58,6.93,6.22,290093.0,29.23,61.84,Google Ads,Content Marketing,Boomers,North America
40711.27,6.5,8.33,170923.0,47.17,93.47,Instagram,Content Marketing,Boomers,North America
60704.16,4.01,1.29,291769.0,38.86,91.8,LinkedIn,Content Marketing,Millennials,Europe
46809.15,2.05,7.34,44810.0,32.16,84.97,Twitter,Content Marketing,Millennials,North America
45992.76,3.41,3.83,203078.0,46.36,84.51,LinkedIn,Brand Awareness,Millennials,South America
19040.52,2.36,7.53,113257.0,62.09,50.89,Facebook,Content Marketing,Gen X,Europe
92397.54,9.92,4.16,398752.0,47.99,65.36,Facebook,Lead Generation,Millennials,North America
22380.95,4.87,1.58,395457.0,60.81,70.88,Instagram,Sales Promotion,Millennials,North America
65204.18,7.75,4.82,284760.0,62.5,77.8,LinkedIn,Lead Generation,Gen X,North America
53905.31,5.51,2.08,362410.0,36.44,56.14,LinkedIn,Sales Promotion,Gen Z,North America
17137.42,4.89,3.31,171553.0,71.35,69.94,Google Ads,Content Marketing,Millennials,Asia
21424.16,6.95,4.57,215067.0,67.08,84.44,Facebook,Brand Awareness,Millennials,Africa
16712.54,1.53,1.94,222929.0,43.21,97.09,Instagram,Brand Awareness,Millennials,Africa
18991.92,8.33,3.75,63266.0,34.65,73.77,Twitter,Brand Awareness,Gen Z,South America
68994.24,9.13,7.12,298860.0,53.57,78.86,Twitter,Brand Awareness,Gen X,South America
64715.24,1.73,9.46,164276.0,67.97,55.97,Instagram,Brand Awareness,Gen X,South America
41493.38,6.76,2.12,326082.0,49.42,75.52,Facebook,Lead Generation,Millennials,South America
58266.92,8.46,1.77,202540.0,19.09,78.78,Twitter,Content Marketing,Gen X,North America
34695.34,3.29,7.99,239216.0,47.98,76.16,LinkedIn,Content Marketing,Millennials,Africa
28667.66,9.08,4.91,259732.0,27.38,74.83,Google Ads,Sales Promotion,Millennials,Africa
10475.51,0.94,2.18,375615.0,72.09,53.1,Facebook,Sales Promotion,Gen X,South America
99419.55,7.07,3.05,378351.0,17.03,76.21,Instagram,Lead Generation,Gen X,Europe
28679.51,9.43,3.62,334831.0,51.75,99.18,Facebook,Brand Awareness,Boomers,North America
65016.36,2.39,5.9,319685.0,26.11,79.17,LinkedIn,Content Marketing,Gen Z,Africa
46587.23,9.34,9.36,267295.0,37.07,93.58,LinkedIn,Content Marketing,Millennials,Europe
46950.65,1.17,6.33,185940.0,14.46,51.8,Instagram,Sales Promotion,Millennials,Africa
27023.78,3.47,9.47,67931.0,68.14,52.81,Facebook,Sales Promotion,Gen X,North America
49065.92,6.99,8.54,285780.0,65.13,70.09,Twitter,Content Marketing,Millennials,North America
84114.77,7.55,0.91,233217.0,24.54,86.53,Facebook,Sales Promotion,Millennials,Asia
42912.48,6.12,3.66,174868.0,56.14,54.63,Instagram,Content Marketing,Millennials,Africa
53217.35,0.5,9.45,174008.0,67.39,84.53,Google Ads,Brand Awareness,Gen X,South America
86493.03,1.42,9.63,86896.0,75.22,59.12,Google Ads,Lead Generation,Millennials,Africa
25380.69,3.85,5.28,242812.0,52.81,85.14,Instagram,Sales Promotion,Gen X,North America
51884.47,5.5,6.16,300336.0,25.45,88.7,Facebook,Sales Promotion,Millennials,Asia
47170.98,2.53,9.96,304573.0,40.72,90.0,Facebook,Content Marketing,Millennials,South America
65375.8,1.65,1.85,163352.0,18.52,67.18,Facebook,Sales Promotion,Millennials,North America
49453.0,1.54,5.11,305379.0,28.49,97.1,LinkedIn,Lead Generation,Gen Z,Asia
35169.75,2.23,9.63,202190.0,35.65,86.44,Twitter,Content Marketing,Boomers,North America
57907.0,2.88,8.25,71611.0,32.51,88.2,Instagram,Lead Generation,Gen X,Europe
43372.29,7.85,9.21,330659.0,25.71,50.48,Instagram,Content Marketing,Gen X,Europe
47626.98,2.45,1.93,129570.0,30.35,71.28,Google Ads,Lead Generation,Gen X,North America
3201.26,6.3,2.27,272823.0,53.77,53.15,Twitter,Brand Awareness,Millennials,Europe
30707.28,0.8,5.15,258479.0,48.66,67.5,Twitter,Brand Awareness,Boomers,Africa
28997.54,3.27,4.72,105887.0,30.87,51.93,Twitter,Content Marketing,Gen Z,Africa
51350.79,5.72,9.76,122319.0,48.89,51.13,Instagram,Lead Generation,Gen X,Africa
44464.56,6.67,6.12,217049.0,16.37,96.5,Google Ads,Brand Awareness,Gen X,Africa
49541.35,3.84,1.58,282284.0,16.35,85.01,Instagram,Brand Awareness,Gen X,Europe
64221.99,6.48,9.15,262626.0,75.52,92.49,Google Ads,Lead Generation,Millennials,North America
48419.08,6.04,1.01,207724.0,49.45,52.4,Twitter,Sales Promotion,Gen Z,South America
20380.94,3.49,4.94,321825.0,44.12,87.86,Google Ads,Content Marketing,Gen Z,North America
48589.6,3.55,0.86,127128.0,75.17,98.58,Google Ads,Sales Promotion,Boomers,South America
47040.82,9.67,6.66,318159.0,60.29,96.17,Twitter,Brand Awareness,Gen X,Asia
44545.89,4.43,8.4,64417.0,21.48,95.24,Google Ads,Lead Generation,Gen X,Asia
52622.41,0.89,8.63,127322.0,51.83,84.26,Google Ads,Content Marketing,Gen X,Africa
35736.24,2.43,1.79,164309.0,65.78,62.0,LinkedIn,Brand Awareness,Gen Z,South America
46076.35,3.31,4.56,199888.0,43.18,75.52,Facebook,Brand Awareness,Boomers,Asia
7810.25,6.67,3.45,206807.0,13.54,52.53,Instagram,Sales Promotion,Gen Z,Europe
43415.11,4.55,5.11,197546.0,69.14,76.54,Twitter,Sales Promotion,Millennials,South America
34560.31,8.4,9.7,241230.0,21.92,82.62,Instagram,Content Marketing,Millennials,Asia
33367.37,5.02,3.71,50922.0,61.53,63.83,Instagram,Lead Generation,Boomers,Asia
33880.12,6.75,1.65,325442.0,11.25,98.48,Instagram,Sales Promotion,Boomers,Europe
57617.14,4.38,1.56,150500.0,15.7,57.93,Facebook,Lead Generation,Gen X,Africa
70843.53,8.51,0.56,269417.0,15.24,98.46,Twitter,Content Marketing,Gen Z,Europe
49665.88,1.6,6.06,238512.0,45.54,53.44,Google Ads,Sales Promotion,Millennials,South America
92412.25,4.32,6.01,-42383.0,47.77,54.09,LinkedIn,Content Marketing,Millennials,South America
65553.03,7.37,0.52,69966.0,44.82,69.38,Google Ads,Sales Promotion,Gen Z,Asia
84125.41,7.84,9.56,325138.0,42.71,61.32,Twitter,Lead Generation,Boomers,North America
67949.25,2.33,5.96,-34554.0,35.1,65.33,Google Ads,Lead Generation,Boomers,North America
33236.55,9.72,7.63,55495.0,58.44,66.02,Google Ads,Content Marketing,Gen Z,South America
69357.25,2.05,7.9,149508.0,58.73,68.08,Facebook,Sales Promotion,Gen Z,Asia
35130.71,3.46,9.45,152132.0,35.82,58.2,LinkedIn,Brand Awareness,Gen Z,North America
57120.24,4.82,8.65,-64036.0,41.97,76.27,Instagram,Lead Generation,Boomers,Africa
-601.83,3.96,0.98,303885.0,31.25,70.9,Google Ads,Lead Generation,Millennials,North America
69457.57,2.36,9.75,-15660.0,61.8,78.13,Instagram,Lead Generation,Gen X,Africa
4186.19,6.51,1.38,216438.0,40.16,69.15,Facebook,Content Marketing,Gen Z,Europe
32270.62,7.64,3.23,54427.0,43.93,91.31,Facebook,Sales Promotion,Gen X,Africa
53037.34,1.29,1.3,172788.0,24.68,96.96,Google Ads,Brand Awareness,Gen X,Europe
52010.38,9.03,1.28,183450.0,38.33,62.27,Twitter,Lead Generation,Boomers,Asia
72488.12,2.0,8.82,255415.0,64.53,63.21,LinkedIn,Brand Awareness,Gen Z,Asia
61399.61,6.06,2.7,232719.0,34.0,91.66,LinkedIn,Brand Awareness,Millennials,Asia
41227.76,1.1,1.84,353203.0,65.05,83.15,Instagram,Content Marketing,Boomers,Africa
48958.16,3.47,6.94,92086.0,65.51,83.6,Instagram,Content Marketing,Millennials,Europe
45902.7,7.51,8.47,182035.0,10.49,85.76,Facebook,Lead Generation,Boomers,Asia
57639.16,3.43,9.45,220956.0,43.97,73.01,Facebook,Content Marketing,Millennials,North America
45405.39,1.88,4.66,345110.0,56.95,92.73,Google Ads,Sales Promotion,Gen Z,Asia
38665.49,8.78,8.71,101392.0,47.12,57.11,Instagram,Sales Promotion,Millennials,Africa
28766.41,6.25,1.21,190201.0,78.88,58.07,Facebook,Content Marketing,Gen Z,Europe
33299.08,9.47,4.76,107137.0,62.9,56.19,LinkedIn,Sales Promotion,Millennials,Europe
24153.29,5.53,2.54,265979.0,43.11,97.85,LinkedIn,Brand Awareness,Boomers,North America
19077.68,3.77,9.63,247106.0,65.9,52.95,Twitter,Content Marketing,Gen X,South America
62369.67,0.64,2.47,215999.0,57.19,74.41,Google Ads,Lead Generation,Millennials,Europe
65469.88,1.22,8.93,287533.0,47.13,52.89,Facebook,Brand Awareness,Boomers,Africa
98747.45,7.75,4.91,272830.0,22.32,51.62,Instagram,Brand Awareness,Gen X,Africa
33160.37,7.13,3.43,230822.0,49.55,88.95,Facebook,Brand Awareness,Boomers,South America
58005.56,2.09,1.72,329113.0,44.48,63.75,Google Ads,Brand Awareness,Gen X,South America
48897.99,9.97,5.48,200635.0,60.39,68.27,LinkedIn,Sales Promotion,Boomers,North America
51588.98,5.17,3.79,248849.0,74.29,67.4,Facebook,Sales Promotion,Gen Z,Asia
57043.28,1.04,9.21,263127.0,29.12,96.53,Google Ads,Content Marketing,Millennials,Europe
65155.96,2.21,7.72,267318.0,40.08,76.2,Facebook,Lead Generation,Millennials,South America
61639.57,8.35,8.56,200864.0,69.82,86.45,LinkedIn,Lead Generation,Boomers,South America
46641.92,5.42,1.7,95542.0,58.03,73.86,LinkedIn,Brand Awareness,Gen Z,Africa
57814.83,5.91,1.87,77048.0,67.67,62.58,Instagram,Lead Generation,Boomers,South America
75498.12,2.09,6.45,257168.0,27.31,81.19,Facebook,Lead Generation,Gen Z,Europe
44314.65,4.42,8.19,269646.0,25.83,71.73,Google Ads,Lead Generation,Gen X,Asia
64317.78,9.35,9.31,172478.0,43.28,53.6,Twitter,Brand Awareness,Millennials,Asia
50276.53,1.86,6.97,157298.0,24.09,65.6,LinkedIn,Lead Generation,Boomers,Africa
85936.1,4.48,7.66,221069.0,21.16,67.33,Google Ads,Sales Promotion,Gen X,Europe
46398.58,5.61,1.46,182715.0,59.63,76.31,Twitter,Lead Generation,Boomers,Asia
62492.47,1.97,3.68,169886.0,76.15,69.34,Twitter,Lead Generation,Millennials,Asia
67246.64,3.95,5.72,154566.0,52.55,55.1,Facebook,Brand Awareness,Millennials,Europe
48368.69,5.98,5.1,277530.0,29.7,96.22,Google Ads,Content Marketing,Gen X,South America
15722.62,4.99,6.94,69465.0,60.02,94.3,Instagram,Content Marketing,Gen Z,Europe
83906.58,2.2,9.42,107415.0,62.06,98.9,Google Ads,Lead Generation,Gen X,Asia
45871.29,3.57,3.43,129910.0,27.04,94.69,Instagram,Content Marketing,Gen X,South America
35697.09,3.89,7.15,-56545.0,12.02,92.13,Facebook,Content Marketing,Gen Z,Europe
30350.34,7.26,7.43,222463.0,65.25,77.28,Google Ads,Brand Awareness,Millennials,Asia
43780.88,2.5,6.01,289877.0,41.1,55.9,LinkedIn,Sales Promotion,Boomers,Asia
32411.3,0.83,0.93,217888.0,36.58,69.74,Twitter,Sales Promotion,Gen X,Europe
34308.9,7.07,8.84,213363.0,13.95,90.45,Google Ads,Content Marketing,Boomers,Asia
79198.3,9.38,4.76,82623.0,37.19,63.76,Google Ads,Brand Awareness,Gen Z,Africa
40278.78,3.38,8.27,120748.0,38.14,80.21,Google Ads,Sales Promotion,Gen Z,North America
